"value_name","pay_value","unit_type","payroll_year","industry_branch_name","industry_code","food_name","food_code","price","price_value","price_unit","year_date"
Průměrná hrubá mzda na zaměstnance,25579.63,Kč,2016,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Eidamská cihla,114501,110.9,1.0,kg,2016
Průměrná hrubá mzda na zaměstnance,25579.63,Kč,2016,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Jogurt bílý netučný,114401,8.12,150.0,g,2016
Průměrná hrubá mzda na zaměstnance,25579.63,Kč,2016,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Mléko polotučné pasterované,114201,17.9,1.0,l,2016
Průměrná hrubá mzda na zaměstnance,25579.63,Kč,2016,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Šunkový salám,112704,130.21,1.0,kg,2016
Průměrná hrubá mzda na zaměstnance,25579.63,Kč,2016,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Kuřata kuchaná celá,112401,68.97,1.0,kg,2016
Průměrná hrubá mzda na zaměstnance,25579.63,Kč,2016,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Vepřová pečeně s kostí,112201,109.46,1.0,kg,2016
Průměrná hrubá mzda na zaměstnance,25579.63,Kč,2016,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Hovězí maso zadní bez kosti,112101,206.02,1.0,kg,2016
Průměrná hrubá mzda na zaměstnance,25579.63,Kč,2016,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Těstoviny vaječné,111602,44.82,1.0,kg,2016
Průměrná hrubá mzda na zaměstnance,25579.63,Kč,2016,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Pečivo pšeničné bílé,111303,40.84,1.0,kg,2016
Průměrná hrubá mzda na zaměstnance,25579.63,Kč,2016,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Chléb konzumní kmínový,111301,21.77,1.0,kg,2016
Průměrná hrubá mzda na zaměstnance,25579.63,Kč,2016,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Pšeničná mouka hladká,111201,11.03,1.0,kg,2016
Průměrná hrubá mzda na zaměstnance,25579.63,Kč,2016,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Rýže loupaná dlouhozrnná,111101,36.52,1.0,kg,2016
Průměrná hrubá mzda na zaměstnance,24407.88,Kč,2015,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Kapr živý,2000001,87.17,1.0,kg,2015
Průměrná hrubá mzda na zaměstnance,24407.88,Kč,2015,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,"Pivo výčepní, světlé, lahvové",213201,10.68,0.5,l,2015
Průměrná hrubá mzda na zaměstnance,24407.88,Kč,2015,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Jakostní víno bílé,212101,92.42,0.75,l,2015
Průměrná hrubá mzda na zaměstnance,24407.88,Kč,2015,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Přírodní minerální voda uhličitá,122102,8.71,1.0,l,2015
Průměrná hrubá mzda na zaměstnance,24407.88,Kč,2015,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Cukr krystalový,118101,17.8,1.0,kg,2015
Průměrná hrubá mzda na zaměstnance,24407.88,Kč,2015,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Konzumní brambory,117401,13.34,1.0,kg,2015
Průměrná hrubá mzda na zaměstnance,24407.88,Kč,2015,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Mrkev,117106,20.84,1.0,kg,2015
Průměrná hrubá mzda na zaměstnance,24407.88,Kč,2015,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Papriky,117103,63.52,1.0,kg,2015
Průměrná hrubá mzda na zaměstnance,24407.88,Kč,2015,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Rajská jablka červená kulatá,117101,42.77,1.0,kg,2015
Průměrná hrubá mzda na zaměstnance,24407.88,Kč,2015,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Jablka konzumní,116104,29.87,1.0,kg,2015
Průměrná hrubá mzda na zaměstnance,24407.88,Kč,2015,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Banány žluté,116103,31.91,1.0,kg,2015
Průměrná hrubá mzda na zaměstnance,24407.88,Kč,2015,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Pomeranče,116101,32.5,1.0,kg,2015
Průměrná hrubá mzda na zaměstnance,24407.88,Kč,2015,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Rostlinný roztíratelný tuk,115201,91.54,1.0,kg,2015
Průměrná hrubá mzda na zaměstnance,24407.88,Kč,2015,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Máslo,115101,157.04,1.0,kg,2015
Průměrná hrubá mzda na zaměstnance,24407.88,Kč,2015,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Vejce slepičí čerstvá,114701,31.15,10.0,ks,2015
Průměrná hrubá mzda na zaměstnance,24407.88,Kč,2015,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Eidamská cihla,114501,119.39,1.0,kg,2015
Průměrná hrubá mzda na zaměstnance,24407.88,Kč,2015,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Jogurt bílý netučný,114401,8.52,150.0,g,2015
Průměrná hrubá mzda na zaměstnance,24407.88,Kč,2015,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Mléko polotučné pasterované,114201,19.54,1.0,l,2015
Průměrná hrubá mzda na zaměstnance,24407.88,Kč,2015,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Šunkový salám,112704,128.86,1.0,kg,2015
Průměrná hrubá mzda na zaměstnance,24407.88,Kč,2015,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Kuřata kuchaná celá,112401,69.58,1.0,kg,2015
Průměrná hrubá mzda na zaměstnance,24407.88,Kč,2015,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Vepřová pečeně s kostí,112201,108.66,1.0,kg,2015
Průměrná hrubá mzda na zaměstnance,24407.88,Kč,2015,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Hovězí maso zadní bez kosti,112101,203.09,1.0,kg,2015
Průměrná hrubá mzda na zaměstnance,24407.88,Kč,2015,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Těstoviny vaječné,111602,44.42,1.0,kg,2015
Průměrná hrubá mzda na zaměstnance,24407.88,Kč,2015,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Pečivo pšeničné bílé,111303,39.46,1.0,kg,2015
Průměrná hrubá mzda na zaměstnance,24407.88,Kč,2015,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Chléb konzumní kmínový,111301,22.44,1.0,kg,2015
Průměrná hrubá mzda na zaměstnance,24407.88,Kč,2015,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Pšeničná mouka hladká,111201,12.59,1.0,kg,2015
Průměrná hrubá mzda na zaměstnance,24407.88,Kč,2015,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Rýže loupaná dlouhozrnná,111101,35.93,1.0,kg,2015
Průměrná hrubá mzda na zaměstnance,23401.25,Kč,2014,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Kapr živý,2000001,86.37,1.0,kg,2014
Průměrná hrubá mzda na zaměstnance,23401.25,Kč,2014,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,"Pivo výčepní, světlé, lahvové",213201,10.63,0.5,l,2014
Průměrná hrubá mzda na zaměstnance,23401.25,Kč,2014,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Přírodní minerální voda uhličitá,122102,8.69,1.0,l,2014
Průměrná hrubá mzda na zaměstnance,23401.25,Kč,2014,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Cukr krystalový,118101,22.03,1.0,kg,2014
Průměrná hrubá mzda na zaměstnance,23401.25,Kč,2014,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Konzumní brambory,117401,13.52,1.0,kg,2014
Průměrná hrubá mzda na zaměstnance,23401.25,Kč,2014,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Mrkev,117106,16.22,1.0,kg,2014
Průměrná hrubá mzda na zaměstnance,23401.25,Kč,2014,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Papriky,117103,60.55,1.0,kg,2014
Průměrná hrubá mzda na zaměstnance,23401.25,Kč,2014,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Rajská jablka červená kulatá,117101,41.16,1.0,kg,2014
Průměrná hrubá mzda na zaměstnance,23401.25,Kč,2014,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Jablka konzumní,116104,30.52,1.0,kg,2014
Průměrná hrubá mzda na zaměstnance,23401.25,Kč,2014,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Banány žluté,116103,31.65,1.0,kg,2014
Průměrná hrubá mzda na zaměstnance,23401.25,Kč,2014,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Pomeranče,116101,29.68,1.0,kg,2014
Průměrná hrubá mzda na zaměstnance,23401.25,Kč,2014,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Rostlinný roztíratelný tuk,115201,93.05,1.0,kg,2014
Průměrná hrubá mzda na zaměstnance,23401.25,Kč,2014,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Máslo,115101,162.97,1.0,kg,2014
Průměrná hrubá mzda na zaměstnance,23401.25,Kč,2014,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Vejce slepičí čerstvá,114701,30.93,10.0,ks,2014
Průměrná hrubá mzda na zaměstnance,23401.25,Kč,2014,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Eidamská cihla,114501,150.61,1.0,kg,2014
Průměrná hrubá mzda na zaměstnance,23401.25,Kč,2014,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Jogurt bílý netučný,114401,8.5,150.0,g,2014
Průměrná hrubá mzda na zaměstnance,23401.25,Kč,2014,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Mléko polotučné pasterované,114201,20.7,1.0,l,2014
Průměrná hrubá mzda na zaměstnance,23401.25,Kč,2014,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Šunkový salám,112704,129.43,1.0,kg,2014
Průměrná hrubá mzda na zaměstnance,23401.25,Kč,2014,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Kuřata kuchaná celá,112401,71.77,1.0,kg,2014
Průměrná hrubá mzda na zaměstnance,23401.25,Kč,2014,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Vepřová pečeně s kostí,112201,116.37,1.0,kg,2014
Průměrná hrubá mzda na zaměstnance,23401.25,Kč,2014,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Hovězí maso zadní bez kosti,112101,204.95,1.0,kg,2014
Průměrná hrubá mzda na zaměstnance,23401.25,Kč,2014,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Těstoviny vaječné,111602,42.54,1.0,kg,2014
Průměrná hrubá mzda na zaměstnance,23401.25,Kč,2014,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Pečivo pšeničné bílé,111303,40.54,1.0,kg,2014
Průměrná hrubá mzda na zaměstnance,23401.25,Kč,2014,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Chléb konzumní kmínový,111301,23.0,1.0,kg,2014
Průměrná hrubá mzda na zaměstnance,23401.25,Kč,2014,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Pšeničná mouka hladká,111201,13.12,1.0,kg,2014
Průměrná hrubá mzda na zaměstnance,23401.25,Kč,2014,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Rýže loupaná dlouhozrnná,111101,35.31,1.0,kg,2014
Průměrná hrubá mzda na zaměstnance,22666.75,Kč,2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Kapr živý,2000001,88.09,1.0,kg,2013
Průměrná hrubá mzda na zaměstnance,22666.75,Kč,2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,"Pivo výčepní, světlé, lahvové",213201,10.55,0.5,l,2013
Průměrná hrubá mzda na zaměstnance,22666.75,Kč,2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Přírodní minerální voda uhličitá,122102,8.74,1.0,l,2013
Průměrná hrubá mzda na zaměstnance,22666.75,Kč,2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Cukr krystalový,118101,24.16,1.0,kg,2013
Průměrná hrubá mzda na zaměstnance,22666.75,Kč,2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Konzumní brambory,117401,16.93,1.0,kg,2013
Průměrná hrubá mzda na zaměstnance,22666.75,Kč,2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Mrkev,117106,18.59,1.0,kg,2013
Průměrná hrubá mzda na zaměstnance,22666.75,Kč,2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Papriky,117103,61.86,1.0,kg,2013
Průměrná hrubá mzda na zaměstnance,22666.75,Kč,2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Rajská jablka červená kulatá,117101,37.1,1.0,kg,2013
Průměrná hrubá mzda na zaměstnance,22666.75,Kč,2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Jablka konzumní,116104,34.3,1.0,kg,2013
Průměrná hrubá mzda na zaměstnance,22666.75,Kč,2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Banány žluté,116103,31.79,1.0,kg,2013
Průměrná hrubá mzda na zaměstnance,22666.75,Kč,2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Pomeranče,116101,31.37,1.0,kg,2013
Průměrná hrubá mzda na zaměstnance,22666.75,Kč,2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Rostlinný roztíratelný tuk,115201,93.3,1.0,kg,2013
Průměrná hrubá mzda na zaměstnance,22666.75,Kč,2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Máslo,115101,154.8,1.0,kg,2013
Průměrná hrubá mzda na zaměstnance,22666.75,Kč,2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Vejce slepičí čerstvá,114701,30.48,10.0,ks,2013
Průměrná hrubá mzda na zaměstnance,22666.75,Kč,2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Eidamská cihla,114501,141.97,1.0,kg,2013
Průměrná hrubá mzda na zaměstnance,22666.75,Kč,2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Jogurt bílý netučný,114401,7.7,150.0,g,2013
Průměrná hrubá mzda na zaměstnance,22666.75,Kč,2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Mléko polotučné pasterované,114201,19.34,1.0,l,2013
Průměrná hrubá mzda na zaměstnance,22666.75,Kč,2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Šunkový salám,112704,126.24,1.0,kg,2013
Průměrná hrubá mzda na zaměstnance,22666.75,Kč,2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Kuřata kuchaná celá,112401,69.3,1.0,kg,2013
Průměrná hrubá mzda na zaměstnance,22666.75,Kč,2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Vepřová pečeně s kostí,112201,115.87,1.0,kg,2013
Průměrná hrubá mzda na zaměstnance,22666.75,Kč,2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Hovězí maso zadní bez kosti,112101,207.19,1.0,kg,2013
Průměrná hrubá mzda na zaměstnance,22666.75,Kč,2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Těstoviny vaječné,111602,41.0,1.0,kg,2013
Průměrná hrubá mzda na zaměstnance,22666.75,Kč,2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Pečivo pšeničné bílé,111303,41.98,1.0,kg,2013
Průměrná hrubá mzda na zaměstnance,22666.75,Kč,2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Chléb konzumní kmínový,111301,23.12,1.0,kg,2013
Průměrná hrubá mzda na zaměstnance,22666.75,Kč,2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Pšeničná mouka hladká,111201,13.34,1.0,kg,2013
Průměrná hrubá mzda na zaměstnance,22666.75,Kč,2013,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Rýže loupaná dlouhozrnná,111101,34.73,1.0,kg,2013
Průměrná hrubá mzda na zaměstnance,22882.38,Kč,2012,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Kapr živý,2000001,90.09,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,22882.38,Kč,2012,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,"Pivo výčepní, světlé, lahvové",213201,10.16,0.5,l,2012
Průměrná hrubá mzda na zaměstnance,22882.38,Kč,2012,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Přírodní minerální voda uhličitá,122102,8.89,1.0,l,2012
Průměrná hrubá mzda na zaměstnance,22882.38,Kč,2012,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Cukr krystalový,118101,24.27,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,22882.38,Kč,2012,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Konzumní brambory,117401,10.56,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,22882.38,Kč,2012,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Mrkev,117106,17.44,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,22882.38,Kč,2012,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Papriky,117103,58.83,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,22882.38,Kč,2012,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Rajská jablka červená kulatá,117101,37.85,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,22882.38,Kč,2012,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Jablka konzumní,116104,31.0,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,22882.38,Kč,2012,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Banány žluté,116103,31.0,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,22882.38,Kč,2012,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Pomeranče,116101,30.19,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,22882.38,Kč,2012,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Rostlinný roztíratelný tuk,115201,90.02,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,22882.38,Kč,2012,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Máslo,115101,137.03,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,22882.38,Kč,2012,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Vejce slepičí čerstvá,114701,35.92,10.0,ks,2012
Průměrná hrubá mzda na zaměstnance,22882.38,Kč,2012,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Eidamská cihla,114501,128.08,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,22882.38,Kč,2012,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Jogurt bílý netučný,114401,7.16,150.0,g,2012
Průměrná hrubá mzda na zaměstnance,22882.38,Kč,2012,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Mléko polotučné pasterované,114201,18.8,1.0,l,2012
Průměrná hrubá mzda na zaměstnance,22882.38,Kč,2012,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Šunkový salám,112704,121.75,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,22882.38,Kč,2012,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Kuřata kuchaná celá,112401,62.9,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,22882.38,Kč,2012,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Vepřová pečeně s kostí,112201,109.42,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,22882.38,Kč,2012,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Hovězí maso zadní bez kosti,112101,200.81,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,22882.38,Kč,2012,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Těstoviny vaječné,111602,37.55,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,22882.38,Kč,2012,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Pečivo pšeničné bílé,111303,43.67,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,22882.38,Kč,2012,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Chléb konzumní kmínový,111301,22.91,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,22882.38,Kč,2012,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Pšeničná mouka hladká,111201,11.53,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,22882.38,Kč,2012,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Rýže loupaná dlouhozrnná,111101,34.04,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,22336.63,Kč,2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Kapr živý,2000001,86.85,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,22336.63,Kč,2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,"Pivo výčepní, světlé, lahvové",213201,10.05,0.5,l,2011
Průměrná hrubá mzda na zaměstnance,22336.63,Kč,2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Přírodní minerální voda uhličitá,122102,8.29,1.0,l,2011
Průměrná hrubá mzda na zaměstnance,22336.63,Kč,2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Cukr krystalový,118101,22.45,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,22336.63,Kč,2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Konzumní brambory,117401,13.53,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,22336.63,Kč,2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Mrkev,117106,16.44,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,22336.63,Kč,2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Papriky,117103,53.29,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,22336.63,Kč,2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Rajská jablka červená kulatá,117101,30.31,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,22336.63,Kč,2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Jablka konzumní,116104,29.17,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,22336.63,Kč,2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Banány žluté,116103,26.97,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,22336.63,Kč,2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Pomeranče,116101,28.06,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,22336.63,Kč,2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Rostlinný roztíratelný tuk,115201,88.72,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,22336.63,Kč,2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Máslo,115101,139.19,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,22336.63,Kč,2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Vejce slepičí čerstvá,114701,23.21,10.0,ks,2011
Průměrná hrubá mzda na zaměstnance,22336.63,Kč,2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Eidamská cihla,114501,122.38,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,22336.63,Kč,2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Jogurt bílý netučný,114401,6.51,150.0,g,2011
Průměrná hrubá mzda na zaměstnance,22336.63,Kč,2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Mléko polotučné pasterované,114201,17.65,1.0,l,2011
Průměrná hrubá mzda na zaměstnance,22336.63,Kč,2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Šunkový salám,112704,115.91,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,22336.63,Kč,2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Kuřata kuchaná celá,112401,58.3,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,22336.63,Kč,2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Vepřová pečeně s kostí,112201,100.04,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,22336.63,Kč,2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Hovězí maso zadní bez kosti,112101,180.73,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,22336.63,Kč,2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Těstoviny vaječné,111602,35.14,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,22336.63,Kč,2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Pečivo pšeničné bílé,111303,43.25,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,22336.63,Kč,2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Chléb konzumní kmínový,111301,21.63,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,22336.63,Kč,2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Pšeničná mouka hladká,111201,11.44,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,22336.63,Kč,2011,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Rýže loupaná dlouhozrnná,111101,33.34,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,21623.13,Kč,2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Kapr živý,2000001,84.38,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,21623.13,Kč,2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,"Pivo výčepní, světlé, lahvové",213201,9.89,0.5,l,2010
Průměrná hrubá mzda na zaměstnance,21623.13,Kč,2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Přírodní minerální voda uhličitá,122102,8.03,1.0,l,2010
Průměrná hrubá mzda na zaměstnance,21623.13,Kč,2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Cukr krystalový,118101,18.27,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,21623.13,Kč,2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Konzumní brambory,117401,13.27,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,21623.13,Kč,2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Mrkev,117106,15.79,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,21623.13,Kč,2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Papriky,117103,61.5,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,21623.13,Kč,2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Rajská jablka červená kulatá,117101,42.21,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,21623.13,Kč,2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,G,Jablka konzumní,116104,25.28,1.0,kg,2010
